FullName,Name,LastWriteTime,LastAccessTime,Extension,Directory,Relevance,Open,Type
C:\Users\GiladHecht\Workspace\workspacesManager\logs\log-2021-04-06T18-56-39.csv,log-2021-04-06T18-56-39.csv,2021-04-06T19:26:09,2021-09-22T19:12:36,.csv,C:\Users\GiladHecht\Workspace\workspacesManager\logs,92.12162344144838,True,csv
C:\Users\GiladHecht\Workspace\workspacesManager\logs\log-2021-04-06T19-31-27.csv,log-2021-04-06T19-31-27.csv,2021-04-07T01:07:41,2021-09-22T19:12:36,.csv,C:\Users\GiladHecht\Workspace\workspacesManager\logs,92.12162344144838,True,csv
C:\Users\GiladHecht\Workspace\workspacesManager\logs\log-2021-04-07T18-48-15.csv,log-2021-04-07T18-48-15.csv,2021-04-07T23:59:22,2021-09-22T19:12:36,.csv,C:\Users\GiladHecht\Workspace\workspacesManager\logs,92.12162344144838,True,csv
C:\Users\GiladHecht\Workspace\workspacesManager\logs\log-2021-04-08T12-11-02.csv,log-2021-04-08T12-11-02.csv,2021-04-08T14:53:16,2021-09-22T19:12:36,.csv,C:\Users\GiladHecht\Workspace\workspacesManager\logs,92.12162344144838,True,csv
C:\Users\GiladHecht\Workspace\workspacesManager\logs\log-2021-04-10T21-56-08.csv,log-2021-04-10T21-56-08.csv,2021-04-10T23:35:56,2021-05-29T23:14:29,.csv,C:\Users\GiladHecht\Workspace\workspacesManager\logs,0.023077989641363563,False,csv
C:\Users\GiladHecht\Workspace\workspacesManager\logs\log-2021-04-11T18-24-02.csv,log-2021-04-11T18-24-02.csv,2021-04-11T22:32:42,2021-05-29T23:14:29,.csv,C:\Users\GiladHecht\Workspace\workspacesManager\logs,0.023077989641363563,False,csv
C:\Users\GiladHecht\Workspace\workspacesManager\logs\log-2021-04-12T22-04-35.csv,log-2021-04-12T22-04-35.csv,2021-04-13T13:46:15,2021-09-22T19:12:36,.csv,C:\Users\GiladHecht\Workspace\workspacesManager\logs,92.12162344144838,True,csv
C:\Users\GiladHecht\Workspace\workspacesManager\logs\log-2021-04-17T18-30-00.csv,log-2021-04-17T18-30-00.csv,2021-04-17T21:53:06,2021-05-29T23:14:29,.csv,C:\Users\GiladHecht\Workspace\workspacesManager\logs,0.023077989641363563,False,csv
C:\Users\GiladHecht\Workspace\workspacesManager\logs\log-2021-04-17T23-55-24.csv,log-2021-04-17T23-55-24.csv,2021-04-18T00:10:57,2021-09-22T19:12:36,.csv,C:\Users\GiladHecht\Workspace\workspacesManager\logs,92.12162344144838,True,csv
C:\Users\GiladHecht\Workspace\workspacesManager\logs\log-2021-04-18T18-56-59.csv,log-2021-04-18T18-56-59.csv,2021-04-18T19:45:03,2021-09-22T19:12:36,.csv,C:\Users\GiladHecht\Workspace\workspacesManager\logs,92.12162344144838,True,csv
C:\Users\GiladHecht\Workspace\workspacesManager\logs\log-2021-04-19T19-50-02.csv,log-2021-04-19T19-50-02.csv,2021-04-19T23:59:48,2021-09-22T19:13:03,.csv,C:\Users\GiladHecht\Workspace\workspacesManager\logs,92.12162344144838,True,csv
C:\Users\GiladHecht\Workspace\workspacesManager\logs\log-2021-04-20T18-02-38 (conflicted).csv,log-2021-04-20T18-02-38 (conflicted).csv,2021-04-20T20:55:23,2021-09-22T19:12:36,.csv,C:\Users\GiladHecht\Workspace\workspacesManager\logs,92.12162344144838,True,csv
C:\Users\GiladHecht\Workspace\workspacesManager\logs\log-2021-04-20T18-02-38.csv,log-2021-04-20T18-02-38.csv,2021-04-21T20:27:26,2021-05-29T23:14:29,.csv,C:\Users\GiladHecht\Workspace\workspacesManager\logs,0.023077989641363563,False,csv
C:\Users\GiladHecht\Workspace\workspacesManager\logs\log-2021-04-21T20-34-10.csv,log-2021-04-21T20-34-10.csv,2021-04-21T20:35:13,2021-09-22T19:12:35,.csv,C:\Users\GiladHecht\Workspace\workspacesManager\logs,92.12162344144838,True,csv
C:\Users\GiladHecht\Workspace\workspacesManager\logs\log-2021-04-21T20-36-48.csv,log-2021-04-21T20-36-48.csv,2021-04-22T00:28:39,2021-09-22T19:12:36,.csv,C:\Users\GiladHecht\Workspace\workspacesManager\logs,92.12162344144838,True,csv
C:\Users\GiladHecht\Workspace\workspacesManager\logs\log-2021-04-22T13-22-39.csv,log-2021-04-22T13-22-39.csv,2021-04-22T16:41:36,2021-09-22T19:12:36,.csv,C:\Users\GiladHecht\Workspace\workspacesManager\logs,92.12162344144838,True,csv
C:\Users\GiladHecht\Workspace\workspacesManager\logs\log-2021-05-29T23-53-28.csv,log-2021-05-29T23-53-28.csv,2021-05-30T09:58:09,2021-09-22T19:18:07,.csv,C:\Users\GiladHecht\Workspace\workspacesManager\logs,92.12162344144838,True,csv
C:\Users\GiladHecht\Workspace\workspacesManager\logs\log-2021-05-30T11-46-19.csv,log-2021-05-30T11-46-19.csv,2021-05-30T11:46:21,2021-09-22T19:12:37,.csv,C:\Users\GiladHecht\Workspace\workspacesManager\logs,92.12162344144838,True,csv
C:\Users\GiladHecht\Workspace\workspacesManager\logs\log-2021-05-30T18-53-19.csv,log-2021-05-30T18-53-19.csv,2021-06-02T23:40:54,2021-09-22T19:24:42,.csv,C:\Users\GiladHecht\Workspace\workspacesManager\logs,92.12162344144838,True,csv
C:\Users\GiladHecht\Workspace\workspacesManager\logs\log-2021-06-05T15-58-54.csv,log-2021-06-05T15-58-54.csv,2021-06-05T16:51:24,2021-09-22T19:12:37,.csv,C:\Users\GiladHecht\Workspace\workspacesManager\logs,92.12162344144838,True,csv
C:\Users\GiladHecht\Workspace\workspacesManager\logs\log-2021-06-07T00-43-33.csv,log-2021-06-07T00-43-33.csv,2021-06-07T00:43:54,2021-09-22T19:12:37,.csv,C:\Users\GiladHecht\Workspace\workspacesManager\logs,92.12162344144838,True,csv
C:\Users\GiladHecht\Workspace\workspacesManager\logs\log-2021-06-07T00-45-27.csv,log-2021-06-07T00-45-27.csv,2021-06-07T00:54:07,2021-09-22T19:12:37,.csv,C:\Users\GiladHecht\Workspace\workspacesManager\logs,92.12162344144838,True,csv
C:\Users\GiladHecht\Workspace\workspacesManager\logs\log-2021-06-12T11-34-27.csv,log-2021-06-12T11-34-27.csv,2021-06-12T11:35:39,2021-09-22T19:12:37,.csv,C:\Users\GiladHecht\Workspace\workspacesManager\logs,92.12162344144838,True,csv
C:\Users\GiladHecht\Workspace\workspacesManager\logs\log-2021-06-12T11-36-41.csv,log-2021-06-12T11-36-41.csv,2021-06-12T11:36:44,2021-09-22T19:12:37,.csv,C:\Users\GiladHecht\Workspace\workspacesManager\logs,92.12162344144838,True,csv
C:\Users\GiladHecht\Workspace\workspacesManager\logs\log-2021-06-12T11-42-19.csv,log-2021-06-12T11-42-19.csv,2021-06-12T11:43:59,2021-09-22T19:12:37,.csv,C:\Users\GiladHecht\Workspace\workspacesManager\logs,92.12162344144838,True,csv
C:\Users\GiladHecht\Workspace\workspacesManager\logs\log-2021-06-12T11-45-31.csv,log-2021-06-12T11-45-31.csv,2021-06-12T11:48:53,2021-09-22T19:12:37,.csv,C:\Users\GiladHecht\Workspace\workspacesManager\logs,92.12162344144838,True,csv
C:\Users\GiladHecht\Workspace\workspacesManager\logs\log-2021-06-12T16-52-25.csv,log-2021-06-12T16-52-25.csv,2021-06-12T16:55:13,2021-09-22T19:12:37,.csv,C:\Users\GiladHecht\Workspace\workspacesManager\logs,92.12162344144838,True,csv
C:\Users\GiladHecht\Workspace\workspacesManager\logs\log-2021-06-12T16-55-29.csv,log-2021-06-12T16-55-29.csv,2021-06-13T00:06:55,2021-09-22T19:23:14,.csv,C:\Users\GiladHecht\Workspace\workspacesManager\logs,92.12162344144838,True,csv
C:\Users\GiladHecht\Workspace\workspacesManager\logs\log-2021-06-20T19-07-52.csv,log-2021-06-20T19-07-52.csv,2021-06-20T22:06:19,2021-09-22T19:22:36,.csv,C:\Users\GiladHecht\Workspace\workspacesManager\logs,92.12162344144838,True,csv
C:\Users\GiladHecht\Workspace\workspacesManager\logs\log-2021-06-21T22-28-27.csv,log-2021-06-21T22-28-27.csv,2021-06-21T22:30:11,2021-09-22T19:12:37,.csv,C:\Users\GiladHecht\Workspace\workspacesManager\logs,92.12162344144838,True,csv
C:\Users\GiladHecht\Workspace\workspacesManager\logs\log-2021-06-21T22-55-09.csv,log-2021-06-21T22-55-09.csv,2021-06-21T22:55:15,2021-09-22T19:12:37,.csv,C:\Users\GiladHecht\Workspace\workspacesManager\logs,92.12162344144838,True,csv
C:\Users\GiladHecht\Workspace\workspacesManager\logs\log-2021-06-21T22-58-08.csv,log-2021-06-21T22-58-08.csv,2021-06-21T22:58:24,2021-09-22T19:12:37,.csv,C:\Users\GiladHecht\Workspace\workspacesManager\logs,92.12162344144838,True,csv
C:\Users\GiladHecht\Workspace\workspacesManager\logs\log-2021-06-23T22-07-47.csv,log-2021-06-23T22-07-47.csv,2021-06-23T22:08:27,2021-09-22T19:12:37,.csv,C:\Users\GiladHecht\Workspace\workspacesManager\logs,92.12162344144838,True,csv
C:\Users\GiladHecht\Workspace\workspacesManager\logs,logs,2021-07-18T23:10:32,2021-10-31T00:29:27,,C:\Users\GiladHecht\Workspace\workspacesManager\logs,367726.72305378696,True,dir
C:\Users\GiladHecht\Workspace\workspacesManager\src\manager.py,manager.py,2021-10-31T00:43:55,2021-10-31T00:43:55,.py,C:\Users\GiladHecht\Workspace\workspacesManager\src,16.568883716651115,False,py
C:\Users\GiladHecht\Workspace\workspacesManager\notes.txt,notes.txt,2021-10-31T00:10:05,2021-10-31T00:10:05,.txt,C:\Users\GiladHecht\Workspace\workspacesManager,14458167245.9794,True,txt
C:\Users\GiladHecht\Workspace\workspacesManager\.vscode\.ropeproject\objectdb,objectdb,2020-08-07T17:02:09,2021-09-22T19:25:41,,C:\Users\GiladHecht\Workspace\workspacesManager\.vscode\.ropeproject,92.12162344144838,True,
oints C:\Users\GiladHecht\Workspace\workspacesManager\jupyter\.ipynb_checkpoints\openApps-checkpoint.ipynb,openApps-checkpoint.ipynb,2020-11-22T22:01:52,2021-05-29T23:14:28,.ipynb,C:\Users\GiladHecht\Workspace\workspacesManager\jupyter\.ipynb_checkp,0.023077989641363563,False,ipynb
C:\Users\GiladHecht\Workspace\workspacesManager\src\__pycache__\powershellClient.cpython-37.pyc,powershellClient.cpython-37.pyc,2020-08-07T17:08:54,2021-05-29T23:14:29,.pyc,C:\Users\GiladHecht\Workspace\workspacesManager\src\__pycache__,0.023077989641363563,False,pyc
C:\Users\GiladHecht\Workspace\workspacesManager\src\__pycache__\powershellClient.cpython-38.pyc,powershellClient.cpython-38.pyc,2021-06-20T18:54:29,2021-06-26T12:30:07,.pyc,C:\Users\GiladHecht\Workspace\workspacesManager\src\__pycache__,0.023077989641363563,False,pyc
C:\Users\GiladHecht\Workspace\workspacesManager\src\powershellClient.py,powershellClient.py,2021-10-31T00:43:55,2021-10-31T00:43:55,.py,C:\Users\GiladHecht\Workspace\workspacesManager\src,47.2729589335715,False,py
C:\Users\GiladHecht\Workspace\workspacesManager\powershellScripts,powershellScripts,2021-06-12T11:24:43,2021-10-31T00:29:27,,C:\Users\GiladHecht\Workspace\workspacesManager\powershellScripts,592227.5647453555,True,dir
C:\Users\GiladHecht\Workspace\workspacesManager\src\project,project,2021-10-31T00:43:55,2021-10-31T00:43:55,,C:\Users\GiladHecht\Workspace\workspacesManager\src\project,52.000254826928476,False,dir
e__    C:\Users\GiladHecht\Workspace\workspacesManager\src\project\__pycache__\project.cpython-38.pyc,project.cpython-38.pyc,2021-06-26T12:30:07,2021-06-26T12:30:07,.pyc,C:\Users\GiladHecht\Workspace\workspacesManager\src\project\__pycach,0.023077989641363563,False,pyc
C:\Users\GiladHecht\Workspace\workspacesManager\src\project\project.py,project.py,2021-10-31T00:43:55,2021-10-31T00:43:55,.py,C:\Users\GiladHecht\Workspace\workspacesManager\src\project,0.02538578860549988,False,py
e__    C:\Users\GiladHecht\Workspace\workspacesManager\src\project\__pycache__\projectsHandler.cpython-38.pyc,projectsHandler.cpython-38.pyc,2021-06-26T13:21:45,2021-06-26T13:21:45,.pyc,C:\Users\GiladHecht\Workspace\workspacesManager\src\project\__pycach,0.023077989641363563,False,pyc
C:\Users\GiladHecht\Workspace\workspacesManager\src\project\projectsHandler.py,projectsHandler.py,2021-10-31T00:43:55,2021-10-31T00:43:55,.py,C:\Users\GiladHecht\Workspace\workspacesManager\src\project,0.02538578860549988,False,py
C:\Users\GiladHecht\Workspace\workspacesManager\run.bat,run.bat,2021-10-31T00:44:33,2021-10-31T00:44:33,.bat,C:\Users\GiladHecht\Workspace\workspacesManager,92.12162344144838,True,bat
C:\Users\GiladHecht\Workspace\workspacesManager\.vscode\settings.json,settings.json,2021-10-28T18:40:38,2021-10-30T20:56:58,.json,C:\Users\GiladHecht\Workspace\workspacesManager\.vscode,41067.04300236246,True,json
C:\Users\GiladHecht\Workspace\workspacesManager\src,src,2021-10-31T00:44:33,2021-10-31T00:44:33,,C:\Users\GiladHecht\Workspace\workspacesManager\src,188701.95322542542,True,dir
C:\Users\GiladHecht\Workspace\workspacesManager\src\ui,ui,2021-10-31T00:43:55,2021-10-31T00:43:55,,C:\Users\GiladHecht\Workspace\workspacesManager\src\ui,101.33378578559336,False,dir
C:\Users\GiladHecht\Workspace\workspacesManager\src\__pycache__\unknownOSWarning.cpython-38.pyc,unknownOSWarning.cpython-38.pyc,2021-06-12T12:09:34,2021-06-23T22:07:44,.pyc,C:\Users\GiladHecht\Workspace\workspacesManager\src\__pycache__,0.023077989641363563,False,pyc
C:\Users\GiladHecht\Workspace\workspacesManager\src\unknownOSWarning.py,unknownOSWarning.py,2021-10-31T00:43:55,2021-10-31T00:43:55,.py,C:\Users\GiladHecht\Workspace\workspacesManager\src,0.10604273898149895,False,py
C:\Users\GiladHecht\Workspace\workspacesManager\.ipynb_checkpoints\untitled-checkpoint.md,untitled-checkpoint.md,2020-10-20T20:06:24,2021-05-29T23:14:28,.md,C:\Users\GiladHecht\Workspace\workspacesManager\.ipynb_checkpoints,0.023077989641363563,False,md
C:\Users\GiladHecht\Workspace\workspacesManager\logs\log-2021-06-26T14-52-16.csv,log-2021-06-26T14-52-16.csv,2021-06-26T14:52:32,2021-09-22T19:12:37,.csv,C:\Users\GiladHecht\Workspace\workspacesManager\logs,1665.043326040018,True,csv
C:\Users\GiladHecht\Workspace\workspacesManager\src\rarian.egg-info\requires.txt,requires.txt,2021-10-30T18:32:55,2021-10-30T18:32:55,.txt,C:\Users\GiladHecht\Workspace\workspacesManager\src\rarian.egg-info,1665.043326040018,True,txt
C:\Users\GiladHecht\Workspace\workspacesManager\test\src\gatherer,gatherer,2021-10-31T00:44:33,2021-10-31T00:44:34,,C:\Users\GiladHecht\Workspace\workspacesManager\test\src\gatherer,1513.675750945471,True,dir
C:\Users\GiladHecht\Workspace\workspacesManager\pyproject.toml,pyproject.toml,2021-10-31T00:44:33,2021-10-31T00:44:33,.toml,C:\Users\GiladHecht\Workspace\workspacesManager,1513.675750945471,True,toml
C:\Users\GiladHecht\Workspace\workspacesManager\htmlcov\src_rarian_unknownOSWarning_py.html,src_rarian_unknownOSWarning_py.html,2021-07-24T23:36:30,2021-09-22T19:12:38,.html,C:\Users\GiladHecht\Workspace\workspacesManager\htmlcov,1665.043326040018,True,html
C:\Users\GiladHecht\Workspace\workspacesManager\htmlcov\jquery.min.js,jquery.min.js,2021-07-25T00:10:25,2021-09-22T19:20:04,.js,C:\Users\GiladHecht\Workspace\workspacesManager\htmlcov,1665.043326040018,True,js
C:\Users\GiladHecht\Workspace\workspacesManager\src\rarian\gatherer\__pycache__\filesGatherer.cpython-38.pyc,filesGatherer.cpython-38.pyc,2021-10-30T19:42:31,2021-10-30T20:58:26,.pyc,C:\Users\GiladHecht\Workspace\workspacesManager\src\rarian\gatherer\__pycache__,1665.043326040018,True,pyc
C:\Users\GiladHecht\Workspace\workspacesManager\htmlcov\src_rarian_executor___init___py.html,src_rarian_executor___init___py.html,2021-07-24T23:36:29,2021-09-22T19:12:38,.html,C:\Users\GiladHecht\Workspace\workspacesManager\htmlcov,1665.043326040018,True,html
C:\Users\GiladHecht\Workspace\workspacesManager\htmlcov\src_rarian_project_projectsHandler_py.html,src_rarian_project_projectsHandler_py.html,2021-07-25T00:10:25,2021-09-22T19:17:43,.html,C:\Users\GiladHecht\Workspace\workspacesManager\htmlcov,1665.043326040018,True,html
C:\Users\GiladHecht\Workspace\workspacesManager\test\testProject\testFile.py,testFile.py,2021-10-31T00:44:33,2021-10-31T00:44:33,.py,C:\Users\GiladHecht\Workspace\workspacesManager\test\testProject,1513.675750945471,True,py
C:\Users\GiladHecht\Workspace\workspacesManager\src\rarian\__pycache__\__init__.cpython-310.pyc,__init__.cpython-310.pyc,2021-10-31T00:44:45,2021-10-31T00:44:45,.pyc,C:\Users\GiladHecht\Workspace\workspacesManager\src\rarian\__pycache__,1665.043326040018,True,pyc
C:\Users\GiladHecht\Workspace\workspacesManager\src\rarian\project,project,2021-10-31T00:44:33,2021-10-31T00:44:33,,C:\Users\GiladHecht\Workspace\workspacesManager\src\rarian\project,1665.043326040018,True,dir
C:\Users\GiladHecht\Workspace\workspacesManager\src\rarian.egg-info\SOURCES.txt,SOURCES.txt,2021-10-30T18:32:55,2021-10-30T18:32:55,.txt,C:\Users\GiladHecht\Workspace\workspacesManager\src\rarian.egg-info,1665.043326040018,True,txt
C:\Users\GiladHecht\Workspace\workspacesManager\logs\log-2021-06-26T16-56-24.csv,log-2021-06-26T16-56-24.csv,2021-06-26T16:56:38,2021-09-22T19:12:37,.csv,C:\Users\GiladHecht\Workspace\workspacesManager\logs,1665.043326040018,True,csv
C:\Users\GiladHecht\Workspace\workspacesManager\src\rarian\project\__pycache__\projectsHandler.cpython-310.pyc,projectsHandler.cpython-310.pyc,2021-10-31T00:44:46,2021-10-31T00:44:46,.pyc,C:\Users\GiladHecht\Workspace\workspacesManager\src\rarian\project\__pycache__,1665.043326040018,True,pyc
C:\Users\GiladHecht\Workspace\workspacesManager\src\rarian\project\project.py,project.py,2021-10-31T00:44:33,2021-10-31T00:44:33,.py,C:\Users\GiladHecht\Workspace\workspacesManager\src\rarian\project,1513.675750945471,True,py
C:\Users\GiladHecht\Workspace\workspacesManager\logs\log-2021-06-26T17-30-39.csv,log-2021-06-26T17-30-39.csv,2021-06-26T17:30:52,2021-09-22T19:12:37,.csv,C:\Users\GiladHecht\Workspace\workspacesManager\logs,1665.043326040018,True,csv
C:\Users\GiladHecht\Workspace\workspacesManager\appData\logs\log-2021-06-28T20-04-29.csv,log-2021-06-28T20-04-29.csv,2021-06-28T20:05:03,2021-10-30T23:58:48,.csv,C:\Users\GiladHecht\Workspace\workspacesManager\appData\logs,1665.043326040018,True,csv
C:\Users\GiladHecht\Workspace\workspacesManager\logs\log-2021-06-26T15-22-32.csv,log-2021-06-26T15-22-32.csv,2021-06-26T15:23:39,2021-09-22T19:12:37,.csv,C:\Users\GiladHecht\Workspace\workspacesManager\logs,1665.043326040018,True,csv
C:\Users\GiladHecht\Workspace\workspacesManager\test\src\project\test_project.py,test_project.py,2021-10-31T00:44:33,2021-10-31T00:44:33,.py,C:\Users\GiladHecht\Workspace\workspacesManager\test\src\project,1513.675750945471,True,py
C:\Users\GiladHecht\Workspace\workspacesManager\src\rarian\__pycache__\manager.cpython-38.pyc,manager.cpython-38.pyc,2021-08-16T21:46:00,2021-10-30T20:58:26,.pyc,C:\Users\GiladHecht\Workspace\workspacesManager\src\rarian\__pycache__,1665.043326040018,True,pyc
C:\Users\GiladHecht\Workspace\workspacesManager\src\rarian\__pycache__\unknownOSWarning.cpython-310.pyc,unknownOSWarning.cpython-310.pyc,2021-10-31T00:44:46,2021-10-31T00:44:46,.pyc,C:\Users\GiladHecht\Workspace\workspacesManager\src\rarian\__pycache__,1665.043326040018,True,pyc
C:\Users\GiladHecht\Workspace\workspacesManager\src\rarian\gatherer\__pycache__\__init__.cpython-310.pyc,__init__.cpython-310.pyc,2021-10-31T00:44:46,2021-10-31T00:44:46,.pyc,C:\Users\GiladHecht\Workspace\workspacesManager\src\rarian\gatherer\__pycache__,1665.043326040018,True,pyc
C:\Users\GiladHecht\Workspace\workspacesManager\appData\logs,logs,2021-07-17T23:20:03,2021-10-31T00:29:27,,C:\Users\GiladHecht\Workspace\workspacesManager\appData\logs,1665.043326040018,True,dir
C:\Users\GiladHecht\Workspace\workspacesManager\logs\log-2021-07-17T15-35-50.csv,log-2021-07-17T15-35-50.csv,2021-07-17T15:36:25,2021-09-22T19:12:37,.csv,C:\Users\GiladHecht\Workspace\workspacesManager\logs,1665.043326040018,True,csv
C:\Users\GiladHecht\Workspace\workspacesManager\logs\log-2021-06-26T15-32-09.csv,log-2021-06-26T15-32-09.csv,2021-06-26T15:33:16,2021-09-22T19:12:37,.csv,C:\Users\GiladHecht\Workspace\workspacesManager\logs,1665.043326040018,True,csv
C:\Users\GiladHecht\Workspace\workspacesManager\appData\logs\log-2021-07-11T19-43-39.csv,log-2021-07-11T19-43-39.csv,2021-07-11T20:31:54,2021-10-30T23:58:48,.csv,C:\Users\GiladHecht\Workspace\workspacesManager\appData\logs,1665.043326040018,True,csv
C:\Users\GiladHecht\Workspace\workspacesManager\htmlcov\status.json,status.json,2021-07-25T00:10:25,2021-09-22T19:12:38,.json,C:\Users\GiladHecht\Workspace\workspacesManager\htmlcov,1665.043326040018,True,json
C:\Users\GiladHecht\Workspace\workspacesManager\logs\log-2021-06-26T14-57-11.csv,log-2021-06-26T14-57-11.csv,2021-06-26T14:57:27,2021-09-22T19:12:37,.csv,C:\Users\GiladHecht\Workspace\workspacesManager\logs,1665.043326040018,True,csv
C:\Users\GiladHecht\Workspace\workspacesManager\.pytest_cache\CACHEDIR.TAG,CACHEDIR.TAG,2021-07-20T10:14:04,2021-09-22T19:12:38,.TAG,C:\Users\GiladHecht\Workspace\workspacesManager\.pytest_cache,1665.043326040018,True,TAG
C:\Users\GiladHecht\Workspace\workspacesManager\logs\log-2021-06-26T13-31-41.csv,log-2021-06-26T13-31-41.csv,2021-06-26T13:31:57,2021-09-22T19:12:37,.csv,C:\Users\GiladHecht\Workspace\workspacesManager\logs,1665.043326040018,True,csv
C:\Users\GiladHecht\Workspace\workspacesManager\htmlcov\jquery.tablesorter.min.js,jquery.tablesorter.min.js,2021-07-25T00:10:25,2021-09-22T19:13:30,.js,C:\Users\GiladHecht\Workspace\workspacesManager\htmlcov,1665.043326040018,True,js
C:\Users\GiladHecht\Workspace\workspacesManager\src\rarian\executor\__pycache__\__init__.cpython-38.pyc,__init__.cpython-38.pyc,2021-07-22T18:15:48,2021-10-30T20:58:25,.pyc,C:\Users\GiladHecht\Workspace\workspacesManager\src\rarian\executor\__pycache__,1665.043326040018,True,pyc
C:\Users\GiladHecht\Workspace\workspacesManager\src\rarian\executor,executor,2021-10-31T00:44:33,2021-10-31T00:44:33,,C:\Users\GiladHecht\Workspace\workspacesManager\src\rarian\executor,1665.043326040018,True,dir
C:\Users\GiladHecht\Workspace\workspacesManager\src\rarian\project\__pycache__\project.cpython-310.pyc,project.cpython-310.pyc,2021-10-31T00:44:46,2021-10-31T00:44:46,.pyc,C:\Users\GiladHecht\Workspace\workspacesManager\src\rarian\project\__pycache__,1665.043326040018,True,pyc
C:\Users\GiladHecht\Workspace\workspacesManager\htmlcov\coverage_html.js,coverage_html.js,2021-07-25T00:10:25,2021-09-22T19:15:12,.js,C:\Users\GiladHecht\Workspace\workspacesManager\htmlcov,1665.043326040018,True,js
C:\Users\GiladHecht\Workspace\workspacesManager\src\rarian\gatherer\gatherer.py,gatherer.py,2021-10-31T00:44:33,2021-10-31T00:44:33,.py,C:\Users\GiladHecht\Workspace\workspacesManager\src\rarian\gatherer,1513.675750945471,True,py
C:\Users\GiladHecht\Workspace\workspacesManager\src\rarian\gatherer\__pycache__\__init__.cpython-38.pyc,__init__.cpython-38.pyc,2021-07-22T18:15:48,2021-10-30T20:58:26,.pyc,C:\Users\GiladHecht\Workspace\workspacesManager\src\rarian\gatherer\__pycache__,1665.043326040018,True,pyc
C:\Users\GiladHecht\Workspace\workspacesManager\logs\log-2021-06-26T17-32-34.csv,log-2021-06-26T17-32-34.csv,2021-06-26T17:32:58,2021-09-22T19:12:37,.csv,C:\Users\GiladHecht\Workspace\workspacesManager\logs,1665.043326040018,True,csv
C:\Users\GiladHecht\Workspace\workspacesManager\src\rarian.egg-info\dependency_links.txt,dependency_links.txt,2021-10-30T18:32:55,2021-10-30T18:32:55,.txt,C:\Users\GiladHecht\Workspace\workspacesManager\src\rarian.egg-info,1665.043326040018,True,txt
C:\Users\GiladHecht\Workspace\workspacesManager\src\rarian\__pycache__\powershellClient.cpython-310.pyc,powershellClient.cpython-310.pyc,2021-10-31T00:44:46,2021-10-31T00:44:46,.pyc,C:\Users\GiladHecht\Workspace\workspacesManager\src\rarian\__pycache__,1665.043326040018,True,pyc
C:\Users\GiladHecht\Workspace\workspacesManager\test\testProject\.rarian,.rarian,2021-10-31T00:44:33,2021-10-31T00:44:34,.rarian,C:\Users\GiladHecht\Workspace\workspacesManager\test\testProject\.rarian,1513.675750945471,True,dir
C:\Users\GiladHecht\Workspace\workspacesManager\htmlcov\jquery.ba-throttle-debounce.min.js,jquery.ba-throttle-debounce.min.js,2021-07-25T00:10:25,2021-09-22T19:12:38,.js,C:\Users\GiladHecht\Workspace\workspacesManager\htmlcov,1665.043326040018,True,js
C:\Users\GiladHecht\Workspace\workspacesManager\htmlcov\index.html,index.html,2021-07-25T00:10:25,2021-09-22T19:12:38,.html,C:\Users\GiladHecht\Workspace\workspacesManager\htmlcov,1665.043326040018,True,html
C:\Users\GiladHecht\Workspace\workspacesManager\logs\log-2021-06-26T17-22-50.csv,log-2021-06-26T17-22-50.csv,2021-06-26T17:24:06,2021-09-22T19:12:37,.csv,C:\Users\GiladHecht\Workspace\workspacesManager\logs,1665.043326040018,True,csv
C:\Users\GiladHecht\Workspace\workspacesManager\appData\data.json,data.json,2021-07-24T19:26:40,2021-10-30T23:58:48,.json,C:\Users\GiladHecht\Workspace\workspacesManager\appData,1665.043326040018,True,json
C:\Users\GiladHecht\Workspace\workspacesManager\logs\log-2021-06-26T17-11-48.csv,log-2021-06-26T17-11-48.csv,2021-06-26T17:14:33,2021-09-22T19:12:37,.csv,C:\Users\GiladHecht\Workspace\workspacesManager\logs,1665.043326040018,True,csv
C:\Users\GiladHecht\Workspace\workspacesManager\src\rarian.egg-info\PKG-INFO,PKG-INFO,2021-10-30T18:32:55,2021-10-30T20:58:08,,C:\Users\GiladHecht\Workspace\workspacesManager\src\rarian.egg-info,1665.043326040018,True,
C:\Users\GiladHecht\Workspace\workspacesManager\appData\logs\log-2021-07-11T20-36-15.csv,log-2021-07-11T20-36-15.csv,2021-07-14T00:16:40,2021-10-30T18:38:16,.csv,C:\Users\GiladHecht\Workspace\workspacesManager\appData\logs,1665.043326040018,True,csv
C:\Users\GiladHecht\Workspace\workspacesManager\test\src\project,project,2021-10-31T00:44:33,2021-10-31T00:44:34,,C:\Users\GiladHecht\Workspace\workspacesManager\test\src\project,1513.675750945471,True,dir
C:\Users\GiladHecht\Workspace\workspacesManager\logs\log-2021-06-26T17-10-46.csv,log-2021-06-26T17-10-46.csv,2021-06-26T17:11:00,2021-09-22T19:12:37,.csv,C:\Users\GiladHecht\Workspace\workspacesManager\logs,1665.043326040018,True,csv
C:\Users\GiladHecht\Workspace\workspacesManager\src\rarian\project\__init__.py,__init__.py,2021-10-31T00:44:33,2021-10-31T00:44:33,.py,C:\Users\GiladHecht\Workspace\workspacesManager\src\rarian\project,1513.675750945471,True,py
